audio	sentence	gender_domain
/scratch/skscla001/experiments/datasets/nyagen/audio/221102-102320_nya_510_elicit_39.wav	mwamuna ndi mkazi wake atavala makhoti zipewa komanso masikhafu ali pachipale chofewa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221102-102320_nya_510_elicit_42.wav	mnyamata akujambula atavala magolovesi odabwitsa kwambiri 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221102-102320_nya_510_elicit_46.wav	bambo wina wovala kabudula wakuda t shirt yakuda komanso kapu yakuda yakumbuyo ya baseball akulankhula ndi bambo wina yemwe wavala malaya amizeremizere ndi kabudula ataimirira kumbuyo kwa lole 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221102-102320_nya_510_elicit_49.wav	mayi wina wovala chigoba amakhala pafupi ndi bambo wina yemwe wavala suti ya santa komanso wovala chigoba pamene anyamula magalasi a vinyo pafupi ndi mtengo wa khrisimasi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_0.wav	anthu awiri oyenda ulendo onyamula zikwama aima kutsogolo kwa kanjira akuyang ana chinachake moleza mtima n kumadikira moleza mtima 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_1.wav	mtsikana wina watsitsi lalitali labulauni akabudula oyera malaya apinki ndi nsapato zapinki amayenda pa swinglo likalowa dzuwa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_2.wav	anthu awiri akuyendetsa galimoto ya blue jet ski kusiya kanjira kamadzi m mwamba 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_3.wav	mwamuna watsitsi lakumaso ndi chipewa akuyima pafupi ndi mkazi wovala chipewa chofiira kutsogolo kwa masitepe 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_4.wav	amuna awiri ovala zipewa aima m njira pafupi ndi nyumba ya njerwa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_5.wav	galu wokhala ndi nthambi mkamwa mwake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_6.wav	galu wamng ono wa bulauni ndi woyera akugwira frisbee pa mpikisano 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_7.wav	bambo wina wovala chipewa chopepuka chabuluu wakwera ngolo kumbuyo kwa nyama imene ikukoka ngoloyo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_8.wav	mayi wina amene wavala bulangete loyera kumutu ali ndi mwana atamukulunga ndi bulangete labuluu lapinki ndi lachikasu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_9.wav	mayi wovala mathalauza achikasu akugwada pafupi ndi khanda lovala chovala chabuluu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_10.wav	wothamanga panjinga yamoto akukhota panjira yonyowa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_11.wav	mayi wina wachiafirika wovala nduwira yabuluu akuwoneka ali ndi khanda 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_12.wav	mayi wina wovala magiya okwera pamahatchi ofiira oyera ndi akuda ataimirira pafupi ndi bambo wina wachikulire wovala zofananira naye yemwe wakwera hatchi yabulauni panjira yadothi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_13.wav	galu wothamanga akuthawa atavala jeresi yachikasu ndi yakuda komanso pamphuno 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_14.wav	munthu m modzi yemwe wavala sweatshirt yakuda yakuda akuthawa moto pomwe wina ali pafupi kumbuyo kwake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_15.wav	mayi wina yemwe ali ndi kachikwama kakuda ndi mnyamata akuyenda m njira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_16.wav	mwana atavala chisoti zofunda m zigongono 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_17.wav	amuna awiri amaimba magitala pakati pa zida zoimbira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_18.wav	mwamuna wonenepa kwambiri akusewera gitala lamagetsi atavala chipewa choyera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_19.wav	mtsikana akudumphira m dziwe ndipo wazunguliridwa ndi thovu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_20.wav	mtsikana akutenga chithunzi cha mnzake yemwe watsamira patebulo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_21.wav	bambo wina wovala chipewa cha udzu malaya abuluu komanso mathalauza abuluu akukonza denga 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_22.wav	wogulitsa nyama atavala magalasi ndi epuloni ya buluu amakonza timagulu ta nyama 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_23.wav	amuna atatu oyera amacheza mozungulira nyama yayikulu yophika 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_24.wav	chithunzi chojambulidwa usiku chamsewu ndi bambo akuyang ana mumsewu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_25.wav	mwana yemwe akumwetulira wovala t shirt yoyera yokhala ndi mikwingwirima ndi chigaza ndi mafupa opingasa akugwedezeka 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_26.wav	mbalame yakuda imaima muudzu itanyamula mbalame pakamwa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_27.wav	munthu wakuda wavala magalasi adzuwa ndi malaya abuluu ndi malaya amkati oyera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_28.wav	munthuyu waima panja kufuna kupanga china chake ali ndi zida zake patebulo losakhalitsa ili ndipo azibambo angapo akumuyang ana 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_29.wav	gulu la akuluakulu ndi ana ang onoang ono amakhala ndikuyima mozungulira matebulo kuseri kwa mulu wa mabokosi atatu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_30.wav	bambo wina wovala kabudula wonyezimira walalanje akusemphana ndi skateboard ndi ma cones momwe anthu awiri akuwonera kumbuyo kwake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_31.wav	galu woyera amalumphira pamwamba pa frisbee wofiira yemwe akugudubuza pamwamba pa munda wodula kwambiri 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_32.wav	wogwira ntchito m fakitale amagwiritsa ntchito macheka patebulo kudula nsomba yaikulu yowuzidwa pakati 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_33.wav	wogulitsa nyama wovala malaya achikasu akuyang ana nyama ya nsomba pabalaza lamatabwa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_34.wav	mayi wovala chisoti chanjinga komanso suti yotenthetsera atakhala paki akusinkhasinkha 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_35.wav	mbalame yoyera ya khosi lalitali youluka imadya madzi ndi miyendo yakuda 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_36.wav	banja lina lachikulire likucheza ndi mtsikana wamng ono ndipo onse akumwetulira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_37.wav	galu wakuda ndi wa blond akusewera kapena kumenyana wina ndi mzake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_38.wav	bambo wina wovala chipewa akusuta ndudu ndi gulu la anthu pafupi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_39.wav	mnyamata wovala jekete labuluu ndi kapu yotuwira akusewera ndi mpira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_40.wav	kuletsa mu sweetshirt yotuwa kumasankha masamba m sitolo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_41.wav	galu wamng ono akuyenda mu udzu panja 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_42.wav	kamnyamata kakang ono kovala malaya obiriwira ndi abuluu atakhala m galimoto yomanga 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_43.wav	kalulu wamkulu wagolide akudumphira pamwamba pa galu wina wamng ono wakuda 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_44.wav	magalimoto amathamanga mozungulira bwalo la mpikisano galimoto yachikasu yomwe ili ndi nambala zisanu kenako nambala twenty two ndi nambala twenty nine 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_45.wav	gulu la anthu likuyang ana mpikisano wokokera kumayambiriro ndikuwona moto wagalimoto 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_46.wav	munthu ali ndi chigoba chomwe chimakhala ndi mphuno yofiira ndi bandanna yakuda pa nkhope yake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_47.wav	chithunzichi chikuchitika mkati mwa khitchini yaikulu yogulitsa malonda momwe anthu akupanga chowoneka ngati buledi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_48.wav	bambo wina wachikulire wa ku asia akuyang ana kamera pa gulu lalikulu la anthu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221113-081436_nya_394_elicit_49.wav	gulu la achinyamata likujambula chithunzi cha gulu pamene mwamuna akudumpha panjinga 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_0.wav	gulu limodzi la akazi ndi gulu la amuna omwe amamwa ndi kusangalala 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_1.wav	mayi wovala chovala chakuda ndi bulazi ya beige amayang ana zomwe zili mugalasi lake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_2.wav	mnyamata wovala malaya ovala akuyang ana pansi ali ndi gulu loimba ndi anthu ovina kumbuyo kwake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_3.wav	bambo yemwe ali ndi malaya oyera m mwamba ndi bulawuti woderapo akusewera ng oma 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_4.wav	bambo wa blond wandevu wagwira dzanja la mkazi wa tsitsi lapinki pakati pa anthu omwe anali pa konsati 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_5.wav	gulu laling ono lopangidwa ndi anyamata achichepere four ali pakati pakuchita 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_6.wav	wotsetsereka akugwedezeka kuchokera kuseri kwa magalasi pa chizindikiro chokha cha akatswiri pamene mapiri atakutidwa ndi chipale chofewa akudzaza mlengalenga chakumbuyo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_7.wav	azimayi atatu amavina atakumbatirana mapewa pamene gulu loimba likusewera pa siteji 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_8.wav	osewera akusewera ndi ng oma wamkulu akukweza ng oma zake kuti aukire membala wina 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_9.wav	mnyamata yemwe ali ndi magalasi ndi chipewa akusewera gitala yamagetsi atawerama pa studio 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_10.wav	azimayi awiri amavinira limodzi kutsogolo kwa gulu loimba komanso chikwangwani cholembedwa kuti live in concert 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_11.wav	jazz quartet pa siteji yakuda imasewera nyimbo ndikusangalatsa wovina wamwamuna yekhayo atavala malaya oyera okhala ndi zofiira ndi zakuda pamene mwamuna wa tsitsi lakuda ndi masharubu akuyang ana kumbali 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_12.wav	gulu la oimba akuimba m chipinda pamaso pa khamu la anthu kuphatikizapo mwamuna mmodzi wovala jekete ya cheki ndi mtsikana wa tsitsi lapinki 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_13.wav	bambo wina wovala ma suspenders ndi chipewa cha fedora akusewera kiyibodi ndikuyimba kusangalatsa khamu la anthu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_14.wav	mwamuna wovala malaya ofiira akukokera kalavani kakang ono kodzaza ndi zitsulo zachitsulo pamwamba pake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_15.wav	mlatho ndi mkwati akuvina mwamwayi paphwando 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_16.wav	mayi wina watsitsi lofiirira atavala malaya oyera waima pakhomo atazunguliridwa ndi madengu pamene mkazi wovala malaya ofiira akudutsa 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_17.wav	anthu ochokera kumudzi wina akusonkhanitsa zinthu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_18.wav	anthu ambiri amasonkhanitsa mabotolo a mowa ndi zipewa mu milu mu fuko losauka 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_19.wav	gulu la anthu lazungulira mayi wina atanyamula cholembera ndi pensulo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_20.wav	mwamuna wovala malaya a beige atakhala pampando wamchenga atagwira ukonde woyera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_21.wav	munthu wakuda wavala chipewa cha buluu wotuwa ndi malaya achikasu wakhala pampando akuwala nsapato 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_22.wav	mwamuna wina wa ku africa akukankha ngolo yolemera kwambiri yodzaza ndi katundu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_23.wav	gulu la akazi anayi ovala mwachikhalidwe akupereka chidziwitso kwa mayi wachisanu wa chikhalidwe chofanana 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_24.wav	azimayi atatu omwe ali ndi mapanga m mutu akukumba dothi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_25.wav	mayi wotukuka wofunda kumutu akuyang ana pepala atayima padothi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_26.wav	anthu amenewa ovala zovala zokongola komanso ena atanyamula madengu akuyenda paulendo wawo wachipembedzo pobwerera kwawo kuchokera kumsika 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_27.wav	anthu anayi amayenda mozungulira malo oimika magalimoto kutsogolo kwa nyumba yokongola kwambiri pomwe dzuwa likutuluka kumbuyo kwake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_28.wav	mwana atagona pa chipatala chachipatala pafupi ndi tv monitor yomwe idayikidwa pakhoma 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_29.wav	bambo wina wovala jekete la buluu akutsegula kwambiri maso ake aakulu abuluu pamene munthu wina kumbuyo kwake akutseka maso ake akutseka pakamwa pake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_30.wav	mnyamata wakuda ndi sweti ya lalanje paphewa pamaso pa mulu wa zipatso mumsewu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_31.wav	azimayi asanu ovala nsonga zofiira zofiira ndi masiketi amfupi akuda amaima kutsogolo kwa galimoto yamasewera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_32.wav	mayi wina yemwe waima kutsogolo kwa khoma atanyamula chitini cha bud light atamanga malaya ake pa kansalu kakang ono 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_33.wav	anyamata ang onoang ono awiri akusewera mpira ndipo akulimbirana kuwongolera mpira m bwalo la mpira lomwe lili ndi magalimoto kumbuyo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_34.wav	mnyamata wovala vest ali pamoto ndipo akuloza chala akumwetulira munthu wina 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_35.wav	amuna ankhondo ovala masuti abuluu ndi ofiira amaima mumsewu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_36.wav	bambo wina wa ku asia wovala malaya oyera ananyamula mutu wa chinjoka wabodza womwe unali utakutidwa ndi zonyezimira usiku pamene anthu ena ankachita nawo paradeyo kapena kuyang ana 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_37.wav	mtsikana wina atakhala pampando pafupi ndi mtengo ndipo wina waima pambali pake m mphepete mwa msewu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_38.wav	munthu akuyenda kamng ono woyera ndi galu wamkulu woyera pazingwe 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_39.wav	mnyamata wakuda paphiri m dziko lachilendo akuloza chinachake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_40.wav	mayi akugwira ntchito mwamtendere kupanga mphasa yokongola komanso yokongola pomwe mwana wawo wamwamuna amasilira luso lake 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_41.wav	mayi akuyang ana kachikwama kake ali panja pa cafe 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_42.wav	misana ya mitu ya amuna awiri omwe akutseka makutu awo pamene akukwera sitima yapansi panthaka 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_43.wav	mwana yemwe ali ndi zotchingira mphepo za buluu akukwera m miyala ingapo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_44.wav	gulu la anthu ogwira ntchito ovala mayunifolomu abuluu likuguba motsatira njira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_45.wav	bambo akugwira ntchito yoboola mumtsinje ndi makina obowola a munthu mmodzi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_46.wav	mwamuna wovala t sheti yoyera ndi magalasi akuda otetezera akugwira ntchito ndi botolo lagalasi m sitolo yokhala ndi khoma la miyala 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_47.wav	gulu la ochita zisudzo likukopa chipinda chodzaza ndi omvera ndi zolemba zawo za nyimbo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_48.wav	anthu omwe ali pakhonde akumulamulira munthu wa kabudula woyera ngati chidole 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221028-144622_nya_394_elicit_49.wav	munthu wogwada akuweramitsa khutu lake kuti amvetsere mnzake ali kutsogolo kwa gitala ndi zida zomvetsera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_0.wav	anthu asanu ndi mmodzi akhala mumtsinje wosaya akumanga nyumba zamatope 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_1.wav	atsikana awiri achichepere akuseka mwaphokoso pamene akusewera ndi malaya awo ogona 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_2.wav	anyamata awiri pabalaza pabalaza atagwirana manja moyang anizana uku akudumpha m mwamba ndikukankha miyendo kumbuyo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_3.wav	msungwana wovala jumpsuit yobiriwira ndi magalasi okhala ndi dzuwa lokongola kumbuyo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_4.wav	azimayi awiri ovala zovala zogona ali gone pansi akuseka 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_5.wav	njovu yanyamula chinachake m chitamba mwake ndipo yaphimbidwa ndi nsalu yowala kwambiri 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_6.wav	bambo wina amene wavala juzi la tan wakhala pansi akuimba violin yake pogwiritsa ntchito mpando ngati choimbirapo nyimbo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_7.wav	mwamuna yemwe ali ndi thanki yachikasu pamwamba ndi mnzake wovala malaya oyera fufuzani grill 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_8.wav	asilikali omwe ali m chipululu komanso ovala zida zonse amadziwonetsera ngati gulu pafupi ndi tsinde la mbendera 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_9.wav	mkwatibwi wovala chovala chofiira ndi mkwatibwi mu tuxedo akukondwerera ukwati wawo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_10.wav	gulu la amuna ovala masuti akuyenda mumsewu wa paki 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_11.wav	nkhalamba ndi gogo wopaka tsitsi akuseka nthabwala atakhala moyandikana patebulo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_12.wav	bambo atakwera ma escalator atanyamula kapu yofiira ndi yoyera akuyang ana mmwamba 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_13.wav	mtsikana wovala malaya ofiira komanso mnyamata wovala juzi lobiriwira akusewera nintendo 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_14.wav	pali anthu angapo akuyang ana munthu mumlengalenga ndi mlengalenga mozunguliridwa ndi mapiri ndi matalala 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_15.wav	amuna asanu ovala zoyera akukwera pa njovu zopakidwa utoto wonyezimira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_16.wav	munthu wakwera njovu pamene wina akugwira mutu wa njovu 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_17.wav	gulu la akazi ovala malaya ofiira akuimba limodzi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_18.wav	goli wovala jersey yabuluu akugwira mpira wosewera mpira wovala jeresi yofiyira 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_19.wav	munthu wa magalasi adzuwa akabudula a buluu ndi malaya oyera akumenya mpira wa tenisi 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_20.wav	gulu la anthu asanu ambiri a iwo anali ana atayima paphiri akuyang ana kanyama kakang ono 	1
/scratch/skscla001/experiments/datasets/nyagen/audio/221026-111146_nya_394_elicit_21.wav	agalu awiri oyera akusewera ndi mpira walalanje mu udzu wouma 	1
